filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1040273,0001040273-26-000001,01609W102,BABA,ALIBABA GROUP HLDG LTD,SPONSORED ADS,,120928500,825000,SH,SOLE,,825000,0,0
1040273,0001040273-26-000001,023135106,AMZN,AMAZON COM INC,COM,,499725300,2165000,SH,SOLE,,2165000,0,0
1040273,0001040273-26-000001,00187Y100,APG,API GROUP CORP,COM STK,,114780000,3000000,SH,SOLE,,3000000,0,0
1040273,0001040273-26-000001,82835W108,SPRY,ARS PHARMACEUTICALS INC,COM,,6480161,556237,SH,SOLE,,556237,0,0
1040273,0001040273-26-000001,051774115,AUROW,AURORA INNOVATION INC,*W EXP 11/03/202,,413059,1835000,SH,SOLE,,1835000,0,0
1040273,0001040273-26-000001,051774107,AUR,AURORA INNOVATION INC,CLASS A COM,,3964658,1032463,SH,SOLE,,1032463,0,0
1040273,0001040273-26-000001,071734107,BHC,BAUSCH HEALTH COS INC,COM,,2432500,350000,SH,SOLE,,350000,0,0
1040273,0001040273-26-000001,11271J107,BN,BROOKFIELD CORP,CL A LTD VT SH,,284518000,6200000,SH,SOLE,,6200000,0,0
1040273,0001040273-26-000001,14040H105,COF,CAPITAL ONE FINL CORP,COM,,266596000,1100000,SH,SOLE,,1100000,0,0
1040273,0001040273-26-000001,144285103,CRS,CARPENTER TECHNOLOGY CORP,COM,,247149400,785000,SH,SOLE,,785000,0,0
1040273,0001040273-26-000001,147528103,CASY,CASEYS GEN STORES INC,COM,,251483050,455000,SH,SOLE,,455000,0,0
1040273,0001040273-26-000001,169656105,CMG,CHIPOTLE MEXICAN GRILL INC,COM,,174825000,4725000,SH,SOLE,,4725000,0,0
1040273,0001040273-26-000001,62548M209,CTEV,CLARITEV CORPORATION,CL A NEW,,6198750,145000,SH,SOLE,,145000,0,0
1040273,0001040273-26-000001,199908104,FIX,COMFORT SYS USA INC,COM,,97995450,105000,SH,SOLE,,105000,0,0
1040273,0001040273-26-000001,21037T109,CEG,CONSTELLATION ENERGY CORP,COM,,167803250,475000,SH,SOLE,,475000,0,0
1040273,0001040273-26-000001,22160N109,CSGP,COSTAR GROUP INC,COM,,212814600,3165000,SH,SOLE,,3165000,0,0
1040273,0001040273-26-000001,G25508105,,CRH PLC,ORD,,324480000,2600000,SH,SOLE,,2600000,0,0
1040273,0001040273-26-000001,126408103,CSX,CSX CORP,COM,,18125000,500000,SH,SOLE,,500000,0,0
1040273,0001040273-26-000001,235851102,DHR,DANAHER CORPORATION,COM,,137352000,600000,SH,SOLE,,600000,0,0
1040273,0001040273-26-000001,343928115,FLYX/WS,FLYEXCLUSIVE INC,*W EXP 99/99/999,,104664,367499,SH,SOLE,,367499,0,0
1040273,0001040273-26-000001,343928107,FLYX,FLYEXCLUSIVE INC,COM CL A,,4200420,1022000,SH,SOLE,,1022000,0,0
1040273,0001040273-26-000001,42806J148,HTZWW,HERTZ GLOBAL HLDGS INC,*W EXP 06/30/205,,10639600,3970000,SH,SOLE,,3970000,0,0
1040273,0001040273-26-000001,49177J102,KVUE,KENVUE INC,COM,,56062500,3250000,SH,SOLE,,3250000,0,0
1040273,0001040273-26-000001,538034109,LYV,LIVE NATION ENTERTAINMENT IN,COM,,245812500,1725000,SH,SOLE,,1725000,0,0
1040273,0001040273-26-000001,50212V100,LPLA,LPL FINL HLDGS INC,COM,,182156700,510000,SH,SOLE,,510000,0,0
1040273,0001040273-26-000001,576323109,MTZ,MASTEC INC,COM,,201067250,925000,SH,SOLE,,925000,0,0
1040273,0001040273-26-000001,594918104,MSFT,MICROSOFT CORP,COM,,447348500,925000,SH,SOLE,,925000,0,0
1040273,0001040273-26-000001,655844108,NSC,NORFOLK SOUTHN CORP,COM,,281502000,975000,SH,SOLE,,975000,0,0
1040273,0001040273-26-000001,67066G104,NVDA,NVIDIA CORPORATION,COM,,550175000,2950000,SH,SOLE,,2950000,0,0
1040273,0001040273-26-000001,69331C108,PCG,PG&E CORP,COM,,551201000,34300000,SH,SOLE,,34300000,0,0
