filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
1103804,0001103804-25-000010,00510N102,TIC,ACUREN CORP,COM,,457331600,34360000,SH,SOLE,,34360000,0,0
1103804,0001103804-25-000010,00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES COR,COM,,448705872,29993708,SH,SOLE,,29993708,0,0
1103804,0001103804-25-000010,007903107,AMD,ADVANCED MICRO DEVICES INC,COM,,676487512,4181269,SH,SOLE,,4181269,0,0
1103804,0001103804-25-000010,009158106,APD,AIR PRODS & CHEMS INC,COM,,1000096694,3667119,SH,SOLE,,3667119,0,0
1103804,0001103804-25-000010,G0260P102,AS,AMER SPORTS INC,COM SHS,,220435965,6343481,SH,SOLE,,6343481,0,0
1103804,0001103804-25-000010,G0403H108,AON,AON PLC,SHS CL A,,504424486,1414618,SH,SOLE,,1414618,0,0
1103804,0001103804-25-000010,00187Y100,APG,API GROUP CORP,COM STK,,422966740,12306277,SH,SOLE,,12306277,0,0
1103804,0001103804-25-000010,03831W108,APP,APPLOVIN CORP,COM CL A,,116780714,162525,SH,SOLE,,162525,0,0
1103804,0001103804-25-000010,060505104,BAC,BANK AMERICA CORP,COM,,593299961,11500290,SH,SOLE,,11500290,0,0
1103804,0001103804-25-000010,09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,COM,,450729215,8322179,SH,SOLE,,8322179,0,0
1103804,0001103804-25-000010,09290D101,BLK,BLACKROCK INC,COM,,722247138,619492,SH,SOLE,,619492,0,0
1103804,0001103804-25-000010,097023105,BA,BOEING CO,COM,,649767222,3010551,SH,SOLE,,3010551,0,0
1103804,0001103804-25-000010,101137107,BSX,BOSTON SCIENTIFIC CORP,COM,,257907414,2641682,SH,SOLE,,2641682,0,0
1103804,0001103804-25-000010,10806X102,BBIO,BRIDGEBIO PHARMA INC,COM,,829889477,15977849,SH,SOLE,,15977849,0,0
1103804,0001103804-25-000010,133131102,CPT,CAMDEN PPTY TR,SH BEN INT,,410754897,3846740,SH,SOLE,,3846740,0,0
1103804,0001103804-25-000010,14040H105,COF,CAPITAL ONE FINL CORP,COM,,1570648605,7388506,SH,SOLE,,7388506,0,0
1103804,0001103804-25-000010,146869102,CVNA,CARVANA CO,CL A,,792672155,2101241,SH,SOLE,,2101241,0,0
1103804,0001103804-25-000010,12504L109,CBRE,CBRE GROUP INC,CL A,,190648230,1210004,SH,SOLE,,1210004,0,0
1103804,0001103804-25-000010,15101Q207,CLS,CELESTICA INC,COM,,424458536,1722780,SH,SOLE,,1722780,0,0
1103804,0001103804-25-000010,03073E105,ABG,CENCORA INC,COM,,555720532,1778135,SH,SOLE,,1778135,0,0
1103804,0001103804-25-000010,16679L109,CHWY,CHEWY INC,CL A,,221815261,5483690,SH,SOLE,,5483690,0,0
1103804,0001103804-25-000010,169656105,CMG,CHIPOTLE MEXICAN GRILL INC,COM,,260086904,6636563,SH,SOLE,,6636563,0,0
1103804,0001103804-25-000010,22160N109,CSGP,COSTAR GROUP INC,COM,,156061636,1849729,SH,SOLE,,1849729,0,0
1103804,0001103804-25-000010,126408103,CSX,CSX CORP,COM,,566303502,15947719,SH,SOLE,,15947719,0,0
1103804,0001103804-25-000010,235851102,DHR,DANAHER CORPORATION,COM,,545461834,2751245,SH,SOLE,,2751245,0,0
1103804,0001103804-25-000010,243537107,DECK,DECKERS OUTDOOR CORP,COM,,175058489,1726926,SH,SOLE,,1726926,0,0
1103804,0001103804-25-000010,D18190898,,DEUTSCHE BANK AG,NAMEN AKT,,214593455,6102855,SH,SOLE,,6102855,0,0
1103804,0001103804-25-000010,254687106,DIS,DISNEY WALT CO,COM,,1196491910,10449711,SH,SOLE,,10449711,0,0
1103804,0001103804-25-000010,26142V105,DKNG,DRAFTKINGS INC NEW,COM CL A,,561125327,15003351,SH,SOLE,,15003351,0,0
1103804,0001103804-25-000010,28176E108,EW,EDWARDS LIFESCIENCES CORP,COM,,238687873,3069151,SH,SOLE,,3069151,0,0
1103804,0001103804-25-000010,G31249108,,ESTABLISHMENT LABS HLDGS INC,COM,,14078630,343465,SH,SOLE,,343465,0,0
1103804,0001103804-25-000010,336433107,FSLR,FIRST SOLAR INC,COM,,169366158,767996,SH,SOLE,,767996,0,0
1103804,0001103804-25-000010,34959J108,FTV,FORTIVE CORP,COM,,1003495483,20483680,SH,SOLE,,20483680,0,0
1103804,0001103804-25-000010,37045V100,GM,GENERAL MTRS CO,COM,,794264665,13027139,SH,SOLE,,13027139,0,0
1103804,0001103804-25-000010,37611X209,DNA,GINKGO BIOWORKS HOLDINGS INC,CL A NEW,,52154526,3577128,SH,SOLE,,3577128,0,0
1103804,0001103804-25-000010,40412C101,HCA,HCA HEALTHCARE INC,COM,,588404475,1380583,SH,SOLE,,1380583,0,0
1103804,0001103804-25-000010,45720N103,INBX,INHIBRX BIOSCIENCES INC,COM,,60209904,1787705,SH,SOLE,,1787705,0,0
1103804,0001103804-25-000010,45826H109,ITGR,INTEGER HLDGS CORP,COM,,105907257,1024942,SH,SOLE,,1024942,0,0
1103804,0001103804-25-000010,461202103,INTU,INTUIT,COM,,180381116,264136,SH,SOLE,,264136,0,0
1103804,0001103804-25-000010,G51502105,JCI,JOHNSON CTLS INTL PLC,SHS,,747323773,6796942,SH,SOLE,,6796942,0,0
1103804,0001103804-25-000010,46625H100,JPM,JPMORGAN CHASE & CO.,COM,,1595779296,5059060,SH,SOLE,,5059060,0,0
1103804,0001103804-25-000010,48251W104,KKR,KKR & CO INC,COM,,352037669,2709024,SH,SOLE,,2709024,0,0
1103804,0001103804-25-000010,565394103,CART,MAPLEBEAR INC,COM,,30615823,832857,SH,SOLE,,832857,0,0
1103804,0001103804-25-000010,574795100,MASI*,MASIMO CORP,COM,,158385039,1073433,SH,SOLE,,1073433,0,0
1103804,0001103804-25-000010,580135101,MCD,MCDONALDS CORP,COM,,1025590764,3374875,SH,SOLE,,3374875,0,0
1103804,0001103804-25-000010,30303M102,META,META PLATFORMS INC,CL A,,682241223,929003,SH,SOLE,,929003,0,0
1103804,0001103804-25-000010,594918104,MSFT,MICROSOFT CORP,COM,,1258313945,2429412,SH,SOLE,,2429412,0,0
1103804,0001103804-25-000010,59522J103,MAA,MID-AMER APT CMNTYS INC,COM,,369597308,2645082,SH,SOLE,,2645082,0,0
1103804,0001103804-25-000010,64110L106,NFLX,NETFLIX INC,COM,,600433523,500812,SH,SOLE,,500812,0,0
1103804,0001103804-25-000010,N62509109,NAMS,NEWAMSTERDAM PHARMA COMPANY,ORDINARY SHARES,,184164187,6475534,SH,SOLE,,6475534,0,0
1103804,0001103804-25-000010,654106103,NKE,NIKE INC,CL B,,627331454,8996579,SH,SOLE,,8996579,0,0
1103804,0001103804-25-000010,68622P109,ORIC,ORIC PHARMACEUTICALS INC,COM,,78872400,6572700,SH,SOLE,,6572700,0,0
1103804,0001103804-25-000010,687604108,ORKA,ORUKA THERAPEUTICS INC,COM,,51280449,2666690,SH,SOLE,,2666690,0,0
1103804,0001103804-25-000010,713317105,PEPG,PEPGEN INC,COM,,16088845,3482434,SH,SOLE,,3482434,0,0
1103804,0001103804-25-000010,N69605108,,PHARVARIS N V,COM,,91150085,3653310,SH,SOLE,,3653310,0,0
1103804,0001103804-25-000010,718172109,PM,PHILIP MORRIS INTL INC,COM,,717917962,4426128,SH,SOLE,,4426128,0,0
1103804,0001103804-25-000010,693475105,PNC,PNC FINL SVCS GROUP INC,COM,,1598752992,7956766,SH,SOLE,,7956766,0,0
1103804,0001103804-25-000010,741623102,PRMB,PRIMO BRANDS CORPORATION,CLASS A COM SHS,,509050737,23033970,SH,SOLE,,23033970,0,0
1103804,0001103804-25-000010,750940108,RAL,RALLIANT CORP,COM,,222256501,5082472,SH,SOLE,,5082472,0,0
1103804,0001103804-25-000010,75120L100,,RALLYBIO CORP,COM,,2093194,4194777,SH,SOLE,,4194777,0,0
1103804,0001103804-25-000010,758750103,RRX,REGAL REXNORD CORPORATION,COM,,448000701,3123262,SH,SOLE,,3123262,0,0
1103804,0001103804-25-000010,G76279101,ROIV,ROIVANT SCIENCES LTD,SHS,,356989793,23594831,SH,SOLE,,23594831,0,0
1103804,0001103804-25-000010,778296103,ROST,ROSS STORES INC,COM,,308417245,2023868,SH,SOLE,,2023868,0,0
1103804,0001103804-25-000010,78351F107,RYAN,RYAN SPECIALTY HOLDINGS INC,CL A,,109054177,1934957,SH,SOLE,,1934957,0,0
1103804,0001103804-25-000010,78709Y105,SAIA,SAIA INC,COM,,414280712,1383888,SH,SOLE,,1383888,0,0
1103804,0001103804-25-000010,808513105,SCHW,SCHWAB CHARLES CORP,COM,,1583188652,16583101,SH,SOLE,,16583101,0,0
