filer_cik,accession,cusip,ticker,issuer,class,put_call,value_usd,shares,sh_prn_type,discretion,other_manager,vote_sole,vote_shared,vote_none
898382,0000945621-24-000673,00090Q103,ADT,ADT INC,COM,,47154960,6204600,SH,SOLE,,6204600,0,0
898382,0000945621-24-000673,00130H105,AES,AES CORP,COM,,15813,900,SH,SOLE,,900,0,0
898382,0000945621-24-000673,02079K305,GOOGL,ALPHABET INC,CAP STK CL A,,118397500,650000,SH,SOLE,,650000,0,0
898382,0000945621-24-000673,03769M106,APO,APOLLO GLOBAL MANAGEMENT INC,COM,,180056750,1525000,SH,SOLE,,1525000,0,0
898382,0000945621-24-000673,038923108,ABR,ARBOR REALTY TRUST INC,COM,,34170134,2381194,SH,SOLE,,2381194,0,0
898382,0000945621-24-000673,044186104,ASH,ASHLAND INC,COM,,92793621,982047,SH,SOLE,,982047,0,0
898382,0000945621-24-000673,06759L103,BBDC,BARINGS BDC INC,COM,,25716,2643,SH,SOLE,,2643,0,0
898382,0000945621-24-000673,20337X109,VISN,COMMSCOPE HOLDING CO INC,COM,,326823,265710,SH,SOLE,,265710,0,0
898382,0000945621-24-000673,225655109,CCAP,CRESCENT CAPITAL BDC INC,COM,,1688641,89917,SH,SOLE,,89917,0,0
898382,0000945621-24-000673,25179M103,DVN,DEVON ENERGY CORP,COM,,104280000,2200000,SH,SOLE,,2200000,0,0
898382,0000945621-24-000673,25253X207,DMAC,DIAMEDICA THERAPEUTICS INC,COM,,4130000,1400000,SH,SOLE,,1400000,0,0
898382,0000945621-24-000673,23345M107,DTM,DT MIDSTREAM INC,COMMON STOCK,,45087713,634770,SH,SOLE,,634770,0,0
898382,0000945621-24-000673,036752103,ELV,ELEVANCE HEALTH INC,COM,,70441800,130000,SH,SOLE,,130000,0,0
898382,0000945621-24-000673,28852N109,EFC,ELLINGTON FINANCIAL INC,COM,,1812000,150000,SH,SOLE,,150000,0,0
898382,0000945621-24-000673,29273V100,ET,ENERGY TRANSFER LP,COM UT LTD PTN,,199064816,12272800,SH,SOLE,,12272800,0,0
898382,0000945621-24-000673,293792107,EPD,ENTERPRISE PRODUCTS PARTNERS,COM,,26561184,916535,SH,SOLE,,916535,0,0
898382,0000945621-24-000673,G3398L118,PLGO,FIDELIS INSURANCE HOLDINGS L,COM,,44812100,2747523,SH,SOLE,,2747523,0,0
898382,0000945621-24-000673,31738L107,,FINANCE OF AMERICA COS INC,COM CL A,,3275714,6645798,SH,SOLE,,6645798,0,0
898382,0000945621-24-000673,337738108,FISV,FISERV INC,COM,,71539200,480000,SH,SOLE,,480000,0,0
898382,0000945621-24-000673,35473P827,FLCA,FRANKLIN TEMPLETON ETF TR,FTSE CANADA,,192543,5750,SH,SOLE,,5750,0,0
